subroutine_name,mir_opcode,addr,rpo_idx,tid,problematic_operands,left_operand,right_operand,live_flags,is_live,alert_reason,description,flags_live_in
"SHA512_Transform","MOVUPSmr","0x6671A","21","%00213ee0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"SHA512_Transform","PUSH64r","0x66637","0","%002136ad","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"SHA512_Transform","PUSH64r","0x6663F","1","%00213715","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"SHA512_Transform","PUSH64r","0x66648","2","%0021377d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"SHA512_Transform","PUSH64r","0x66651","3","%002137e5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_onetimeauth_poly1305_pick_best_implementation","PUSH64r","0x6A967","0","%0022ee58","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_pwhash_argon2_pick_best_implementation","PUSH64r","0x6E227","0","%00236ceb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_scalarmult_curve25519_pick_best_implementation","PUSH64r","0x7CD87","0","%003d3851","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","AND8mi","0x81966","62","%003e1629","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOV32mr","0x816EC","14","%003e0661","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOV64mi32","0x81A45","80","%003e3c86","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOV64mr","0x8168B","7","%003e03d5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOV64mr","0x81697","8","%003e0431","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOV64mr","0x816A3","9","%003e048d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOV64mr","0x816C9","12","%003e059b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOV64mr","0x817F6","34","%003e0ca5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOV8mr","0x81995","66","%003e17ef","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOVUPSmr","0x8181A","37","%003e0db9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","MOVUPSmr","0x81825","38","%003e0e15","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","PUSH64r","0x81647","0","%003e00fd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","PUSH64r","0x8164F","1","%003e0165","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","PUSH64r","0x81658","2","%003e01cd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_sign_ed25519_detached","PUSH64r","0x81661","3","%003e0235","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_stream_chacha20_pick_best_implementation","PUSH64r","0x81FF7","0","%000cfcef","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_crypto_stream_salsa20_pick_best_implementation","PUSH64r","0x83A57","0","%000d89ad","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"_sodium_alloc_init","MOV64mr","0x8A193","4","%008383ba","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"_sodium_alloc_init","PUSH64r","0x8A167","0","%000e8ad4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"alloc_region","MOV64mr","0x96422","13","%0076c242","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"alloc_region","MOV64mr","0x9642C","14","%0076c29e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"alloc_region","MOV64mr","0x9644C","17","%0076c3ce","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"alloc_region","PUSH64r","0x96397","0","%0076bd28","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"alloc_region","PUSH64r","0x963A0","1","%0076bd90","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"alloc_region","PUSH64r","0x963A9","2","%0076bdf8","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","MOV32mi","0x74E3C","24","%0042e080","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","MOV32mr","0x74E31","23","%0042e026","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","MOV32mr","0x74E4B","25","%0042e0dc","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","MOV32mr","0x74E56","26","%0042e138","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","MOV32mr","0x74E6B","28","%0042e232","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","MOV32mr","0x74E76","29","%0042e28e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","MOV32mr","0x74E8B","31","%0042e344","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","MOV32mr","0x74E96","32","%0042e3a0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","MOV64mi32","0x74E17","21","%0042df70","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","PUSH64r","0x74D37","0","%00252115","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","PUSH64r","0x74D3F","1","%0025217d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_ctx","PUSH64r","0x74D48","2","%002521e5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mi","0x75156","38","%0042d30f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mi","0x75175","40","%0042d3c3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mi","0x751D1","48","%0042d69b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x75083","21","%0042c18b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x7508E","22","%0042c1e7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x75099","23","%0042c243","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x750FD","31","%0042d091","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x75114","33","%0042d149","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x7513B","36","%0042d25b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x7518F","42","%0042d479","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x751A5","44","%0042d52f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x751BB","46","%0042d5e5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV32mr","0x751C6","47","%0042d641","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV64mi32","0x75146","37","%0042d2b5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV64mi32","0x75165","39","%0042d369","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV64mr","0x750E2","29","%0042cfdb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV64mr","0x75108","32","%0042d0ed","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","MOV64mr","0x75120","34","%0042d1a5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","PUSH64r","0x74F97","0","%00252696","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","PUSH64r","0x74F9F","1","%002526fe","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","PUSH64r","0x74FA8","2","%00252766","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_hash","PUSH64r","0x74FB1","3","%002527ce","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2_pick_best_implementation","PUSH64r","0x6E157","0","%002367f5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2id_hash_raw","MOV32mi","0x75607","7","%00253f52","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2id_hash_raw","MOV64mr","0x755F0","5","%00253e9c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2id_hash_raw","MOVUPSmr","0x755E4","4","%00253e40","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"argon2id_hash_raw","MOVUPSmr","0x755FC","6","%00253ef8","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","ADD64mr","0x5A34B","95","%001bb29e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x59F6B","7","%001b8b4b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x59F82","9","%001b8c01","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x59F99","11","%001b8cb7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x59FAF","13","%001b8d6d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A135","47","%001b9cfb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A1AB","58","%001ba245","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A21E","68","%001ba67b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A23F","71","%001ba789","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A2D6","84","%001bad29","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A39D","102","%001bb5fd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A41D","114","%001bbbaf","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A472","122","%001bbfa5","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A508","136","%001bc63f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A573","146","%001bcae7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A655","167","%001bd4c9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A6C2","177","%001bd975","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5A742","189","%001bdf07","","","","","false","silent-stores","Silent stores failed last ditch sym ex check","CF"
"blake2b_compress_ref","MOV64mr","0x5A7B9","200","%001be42d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5ECA2","1837","%001f177f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5ECEE","1844","%001f1aa9","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"blake2b_compress_ref","MOV64mr","0x5EE81","1881","%001f2bff","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
